Language	Split	Size	Replacement	Model	Score
ger	50	1000	without	0-CRF	51.474
ger	50	1000	without	Seq2seq	61.492
ger	50	1000	without	1-CRF	64.278
ger	50	1000	without	3-CRF	65.586
ger	50	1000	without	2-CRF	65.998
ger	50	1000	without	4-CRF	66.136
ger	1	1500	with	Morfessor	33.624
ger	1	1500	with	0-CRF	63.922
ger	1	1500	with	1-CRF	75.602
ger	1	1500	with	2-CRF	76.316
ger	1	1500	with	4-CRF	76.508
ger	1	1500	with	3-CRF	76.526
ger	1	1500	with	Seq2seq	76.71600000000001
ger	2	1500	with	Morfessor	31.0
ger	2	1500	with	0-CRF	61.87
ger	2	1500	with	Seq2seq	74.874
ger	2	1500	with	1-CRF	74.90599999999999
ger	2	1500	with	4-CRF	75.10000000000001
ger	2	1500	with	2-CRF	75.112
ger	2	1500	with	3-CRF	75.458
ger	3	1500	with	Morfessor	30.906
ger	3	1500	with	0-CRF	62.374
ger	3	1500	with	1-CRF	75.366
ger	3	1500	with	2-CRF	75.712
ger	3	1500	with	4-CRF	75.81
ger	3	1500	with	3-CRF	75.892
ger	3	1500	with	Seq2seq	75.944
ger	4	1500	with	Morfessor	32.692
ger	4	1500	with	0-CRF	63.436
ger	4	1500	with	Seq2seq	76.93599999999999
ger	4	1500	with	1-CRF	77.33800000000001
ger	4	1500	with	2-CRF	77.354
ger	4	1500	with	3-CRF	77.532
ger	4	1500	with	4-CRF	77.772
ger	5	1500	with	Morfessor	33.342
ger	5	1500	with	0-CRF	64.352
ger	5	1500	with	Seq2seq	77.158
ger	5	1500	with	1-CRF	77.318
ger	5	1500	with	2-CRF	77.592
ger	5	1500	with	4-CRF	77.898
ger	5	1500	with	3-CRF	77.89999999999999
ger	6	1500	with	Morfessor	31.662
ger	6	1500	with	0-CRF	63.108
ger	6	1500	with	Seq2seq	75.546
ger	6	1500	with	3-CRF	76.374
ger	6	1500	with	1-CRF	76.416
ger	6	1500	with	4-CRF	76.598
ger	6	1500	with	2-CRF	76.71600000000001
ger	7	1500	with	Morfessor	33.762
ger	7	1500	with	0-CRF	63.65
ger	7	1500	with	1-CRF	76.66000000000001
ger	7	1500	with	2-CRF	76.822
ger	7	1500	with	4-CRF	76.916
ger	7	1500	with	Seq2seq	77.05199999999999
ger	7	1500	with	3-CRF	77.258
ger	8	1500	with	Morfessor	32.257999999999996
ger	8	1500	with	0-CRF	64.994
ger	8	1500	with	Seq2seq	75.49
ger	8	1500	with	1-CRF	76.716
ger	8	1500	with	3-CRF	77.1
ger	8	1500	with	2-CRF	77.28399999999999
ger	8	1500	with	4-CRF	77.288
ger	9	1500	with	Morfessor	33.572
ger	9	1500	with	0-CRF	62.368
ger	9	1500	with	4-CRF	75.046
ger	9	1500	with	Seq2seq	75.11800000000001
ger	9	1500	with	1-CRF	75.134
ger	9	1500	with	3-CRF	75.21000000000001
ger	9	1500	with	2-CRF	75.546
ger	10	1500	with	Morfessor	33.292
ger	10	1500	with	0-CRF	62.48
ger	10	1500	with	2-CRF	75.938
ger	10	1500	with	Seq2seq	75.984
ger	10	1500	with	3-CRF	76.17399999999999
ger	10	1500	with	4-CRF	76.28399999999999
ger	10	1500	with	1-CRF	76.546
ger	11	1500	with	Morfessor	33.946
ger	11	1500	with	0-CRF	64.482
ger	11	1500	with	1-CRF	76.52199999999999
ger	11	1500	with	Seq2seq	76.874
ger	11	1500	with	4-CRF	77.044
ger	11	1500	with	2-CRF	77.104
ger	11	1500	with	3-CRF	77.23
ger	12	1500	with	Morfessor	31.032
ger	12	1500	with	0-CRF	62.95
ger	12	1500	with	Seq2seq	74.866
ger	12	1500	with	2-CRF	75.4
ger	12	1500	with	1-CRF	75.438
ger	12	1500	with	3-CRF	75.878
ger	12	1500	with	4-CRF	76.036
ger	13	1500	with	Morfessor	33.216
ger	13	1500	with	0-CRF	63.734
ger	13	1500	with	1-CRF	75.31
ger	13	1500	with	Seq2seq	76.16799999999999
ger	13	1500	with	2-CRF	76.26
ger	13	1500	with	3-CRF	76.31
ger	13	1500	with	4-CRF	76.432
ger	14	1500	with	Morfessor	33.582
ger	14	1500	with	0-CRF	62.856
ger	14	1500	with	Seq2seq	76.14
ger	14	1500	with	1-CRF	76.618
ger	14	1500	with	4-CRF	76.754
ger	14	1500	with	3-CRF	77.076
ger	14	1500	with	2-CRF	77.3
ger	15	1500	with	Morfessor	29.566
ger	15	1500	with	0-CRF	62.642
ger	15	1500	with	4-CRF	74.844
ger	15	1500	with	2-CRF	75.176
ger	15	1500	with	3-CRF	75.20400000000001
ger	15	1500	with	1-CRF	75.526
ger	15	1500	with	Seq2seq	76.05
ger	16	1500	with	Morfessor	33.792
ger	16	1500	with	0-CRF	61.769999999999996
ger	16	1500	with	Seq2seq	75.222
ger	16	1500	with	4-CRF	75.45
ger	16	1500	with	1-CRF	75.468
ger	16	1500	with	2-CRF	75.648
ger	16	1500	with	3-CRF	75.662
ger	17	1500	with	Morfessor	31.98
ger	17	1500	with	0-CRF	63.312
ger	17	1500	with	2-CRF	76.044
ger	17	1500	with	3-CRF	76.366
ger	17	1500	with	1-CRF	76.43599999999999
ger	17	1500	with	4-CRF	76.5
ger	17	1500	with	Seq2seq	76.97
ger	18	1500	with	Morfessor	33.042
ger	18	1500	with	0-CRF	62.462
ger	18	1500	with	Seq2seq	75.928
ger	18	1500	with	4-CRF	76.488
ger	18	1500	with	3-CRF	76.568
ger	18	1500	with	1-CRF	76.58
ger	18	1500	with	2-CRF	76.896
ger	19	1500	with	Morfessor	31.744
ger	19	1500	with	0-CRF	64.286
ger	19	1500	with	Seq2seq	75.342
ger	19	1500	with	2-CRF	75.808
ger	19	1500	with	4-CRF	76.14
ger	19	1500	with	1-CRF	76.144
ger	19	1500	with	3-CRF	76.22200000000001
ger	20	1500	with	Morfessor	31.564
ger	20	1500	with	0-CRF	63.968
ger	20	1500	with	Seq2seq	75.82000000000001
ger	20	1500	with	4-CRF	76.19800000000001
ger	20	1500	with	1-CRF	76.368
ger	20	1500	with	2-CRF	76.38600000000001
ger	20	1500	with	3-CRF	76.452
ger	21	1500	with	Morfessor	30.983999999999998
ger	21	1500	with	0-CRF	64.25800000000001
ger	21	1500	with	Seq2seq	75.592
ger	21	1500	with	1-CRF	76.222
ger	21	1500	with	2-CRF	76.64200000000001
ger	21	1500	with	3-CRF	76.68599999999999
ger	21	1500	with	4-CRF	76.826
ger	22	1500	with	Morfessor	33.888
ger	22	1500	with	0-CRF	62.858000000000004
ger	22	1500	with	4-CRF	76.256
ger	22	1500	with	3-CRF	76.264
ger	22	1500	with	2-CRF	76.494
ger	22	1500	with	Seq2seq	76.668
ger	22	1500	with	1-CRF	76.672
ger	23	1500	with	Morfessor	33.746
ger	23	1500	with	0-CRF	64.072
ger	23	1500	with	4-CRF	77.276
ger	23	1500	with	1-CRF	77.352
ger	23	1500	with	Seq2seq	77.446
ger	23	1500	with	2-CRF	77.618
ger	23	1500	with	3-CRF	77.918
ger	24	1500	with	Morfessor	32.358
ger	24	1500	with	0-CRF	62.794
ger	24	1500	with	1-CRF	75.174
ger	24	1500	with	2-CRF	75.73
ger	24	1500	with	Seq2seq	75.776
ger	24	1500	with	4-CRF	75.838
ger	24	1500	with	3-CRF	75.916
ger	25	1500	with	Morfessor	33.83
ger	25	1500	with	0-CRF	64.938
ger	25	1500	with	1-CRF	77.416
ger	25	1500	with	3-CRF	77.51
ger	25	1500	with	2-CRF	77.51599999999999
ger	25	1500	with	4-CRF	77.676
ger	25	1500	with	Seq2seq	77.678
ger	26	1500	with	Morfessor	33.566
ger	26	1500	with	0-CRF	61.238
ger	26	1500	with	1-CRF	74.648
ger	26	1500	with	2-CRF	74.968
ger	26	1500	with	4-CRF	75.028
ger	26	1500	with	3-CRF	75.146
ger	26	1500	with	Seq2seq	75.506
ger	27	1500	with	Morfessor	32.074
ger	27	1500	with	0-CRF	63.348
ger	27	1500	with	Seq2seq	74.336
ger	27	1500	with	1-CRF	74.938
ger	27	1500	with	2-CRF	75.004
ger	27	1500	with	4-CRF	75.328
ger	27	1500	with	3-CRF	75.394
ger	28	1500	with	Morfessor	31.318
ger	28	1500	with	0-CRF	62.878
ger	28	1500	with	Seq2seq	75.86800000000001
ger	28	1500	with	2-CRF	76.406
ger	28	1500	with	1-CRF	76.47
ger	28	1500	with	3-CRF	77.11800000000001
ger	28	1500	with	4-CRF	77.264
ger	29	1500	with	Morfessor	33.242
ger	29	1500	with	0-CRF	62.160000000000004
ger	29	1500	with	Seq2seq	74.92
ger	29	1500	with	2-CRF	75.374
ger	29	1500	with	1-CRF	75.528
ger	29	1500	with	3-CRF	75.696
ger	29	1500	with	4-CRF	75.95
ger	30	1500	with	Morfessor	32.744
ger	30	1500	with	0-CRF	63.052
ger	30	1500	with	Seq2seq	75.974
ger	30	1500	with	2-CRF	76.938
ger	30	1500	with	1-CRF	77.02
ger	30	1500	with	3-CRF	77.318
ger	30	1500	with	4-CRF	77.368
ger	31	1500	with	Morfessor	31.258
ger	31	1500	with	0-CRF	63.158
ger	31	1500	with	1-CRF	75.302
ger	31	1500	with	Seq2seq	75.658
ger	31	1500	with	4-CRF	76.098
ger	31	1500	with	2-CRF	76.178
ger	31	1500	with	3-CRF	76.29599999999999
ger	32	1500	with	Morfessor	33.06
ger	32	1500	with	0-CRF	64.088
ger	32	1500	with	1-CRF	75.99
ger	32	1500	with	Seq2seq	76.346
ger	32	1500	with	2-CRF	76.744
ger	32	1500	with	4-CRF	77.178
ger	32	1500	with	3-CRF	77.214
ger	33	1500	with	Morfessor	33.712
ger	33	1500	with	0-CRF	63.154
ger	33	1500	with	1-CRF	75.498
ger	33	1500	with	Seq2seq	75.508
ger	33	1500	with	3-CRF	76.30199999999999
ger	33	1500	with	2-CRF	76.36
ger	33	1500	with	4-CRF	76.404
ger	34	1500	with	Morfessor	32.844
ger	34	1500	with	0-CRF	64.026
ger	34	1500	with	Seq2seq	76.354
ger	34	1500	with	1-CRF	76.644
ger	34	1500	with	3-CRF	76.858
ger	34	1500	with	2-CRF	76.86800000000001
ger	34	1500	with	4-CRF	76.88
ger	35	1500	with	Morfessor	30.614
ger	35	1500	with	0-CRF	62.412
ger	35	1500	with	1-CRF	74.308
ger	35	1500	with	2-CRF	74.71
ger	35	1500	with	Seq2seq	75.108
ger	35	1500	with	3-CRF	75.116
ger	35	1500	with	4-CRF	75.438
ger	36	1500	with	Morfessor	33.594
ger	36	1500	with	0-CRF	64.118
ger	36	1500	with	1-CRF	75.712
ger	36	1500	with	3-CRF	75.726
ger	36	1500	with	2-CRF	75.912
ger	36	1500	with	4-CRF	76.018
ger	36	1500	with	Seq2seq	76.11
ger	37	1500	with	Morfessor	31.96
ger	37	1500	with	0-CRF	64.692
ger	37	1500	with	Seq2seq	75.906
ger	37	1500	with	3-CRF	76.93599999999999
ger	37	1500	with	1-CRF	77.006
ger	37	1500	with	4-CRF	77.09
ger	37	1500	with	2-CRF	77.094
ger	38	1500	with	Morfessor	33.416
ger	38	1500	with	0-CRF	63.466
ger	38	1500	with	Seq2seq	75.294
ger	38	1500	with	1-CRF	76.384
ger	38	1500	with	2-CRF	76.71
ger	38	1500	with	4-CRF	76.922
ger	38	1500	with	3-CRF	76.938
ger	39	1500	with	Morfessor	33.34
ger	39	1500	with	0-CRF	63.426
ger	39	1500	with	1-CRF	74.762
ger	39	1500	with	2-CRF	75.08
ger	39	1500	with	4-CRF	75.344
ger	39	1500	with	3-CRF	75.542
ger	39	1500	with	Seq2seq	75.594
ger	40	1500	with	Morfessor	32.678
ger	40	1500	with	0-CRF	61.61
ger	40	1500	with	1-CRF	75.328
ger	40	1500	with	4-CRF	75.94200000000001
ger	40	1500	with	2-CRF	76.084
ger	40	1500	with	3-CRF	76.216
ger	40	1500	with	Seq2seq	76.25
ger	41	1500	with	Morfessor	31.0
ger	41	1500	with	0-CRF	61.794000000000004
ger	41	1500	with	1-CRF	75.54
ger	41	1500	with	2-CRF	75.56400000000001
ger	41	1500	with	Seq2seq	75.744
ger	41	1500	with	3-CRF	75.804
ger	41	1500	with	4-CRF	76.0
ger	42	1500	with	Morfessor	32.174
ger	42	1500	with	0-CRF	61.994
ger	42	1500	with	1-CRF	75.152
ger	42	1500	with	2-CRF	75.95
ger	42	1500	with	Seq2seq	76.17399999999999
ger	42	1500	with	4-CRF	76.286
ger	42	1500	with	3-CRF	76.606
ger	43	1500	with	Morfessor	31.552
ger	43	1500	with	0-CRF	62.142
ger	43	1500	with	1-CRF	75.096
ger	43	1500	with	2-CRF	75.732
ger	43	1500	with	4-CRF	76.128
ger	43	1500	with	3-CRF	76.13
ger	43	1500	with	Seq2seq	76.488
ger	44	1500	with	Morfessor	34.076
ger	44	1500	with	0-CRF	64.428
ger	44	1500	with	4-CRF	77.0
ger	44	1500	with	2-CRF	77.29
ger	44	1500	with	3-CRF	77.314
ger	44	1500	with	Seq2seq	77.342
ger	44	1500	with	1-CRF	77.516
ger	45	1500	with	Morfessor	31.834
ger	45	1500	with	0-CRF	62.776
ger	45	1500	with	1-CRF	76.144
ger	45	1500	with	2-CRF	76.38
ger	45	1500	with	3-CRF	76.516
ger	45	1500	with	Seq2seq	76.84
ger	45	1500	with	4-CRF	77.04
ger	46	1500	with	Morfessor	32.806
ger	46	1500	with	0-CRF	62.846
ger	46	1500	with	1-CRF	74.652
ger	46	1500	with	3-CRF	75.212
ger	46	1500	with	2-CRF	75.342
ger	46	1500	with	4-CRF	75.674
ger	46	1500	with	Seq2seq	75.674
ger	47	1500	with	Morfessor	32.686
ger	47	1500	with	0-CRF	63.898
ger	47	1500	with	1-CRF	75.976
ger	47	1500	with	Seq2seq	75.976
ger	47	1500	with	3-CRF	76.11
ger	47	1500	with	2-CRF	76.234
ger	47	1500	with	4-CRF	76.454
ger	48	1500	with	Morfessor	33.6
ger	48	1500	with	0-CRF	66.396
ger	48	1500	with	Seq2seq	75.98
ger	48	1500	with	1-CRF	77.672
ger	48	1500	with	2-CRF	78.026
ger	48	1500	with	3-CRF	78.028
ger	48	1500	with	4-CRF	78.156
ger	49	1500	with	Morfessor	33.0
ger	49	1500	with	0-CRF	64.392
ger	49	1500	with	1-CRF	76.386
ger	49	1500	with	Seq2seq	76.416
ger	49	1500	with	2-CRF	76.70400000000001
ger	49	1500	with	3-CRF	76.812
ger	49	1500	with	4-CRF	77.114
ger	50	1500	with	Morfessor	30.75
ger	50	1500	with	0-CRF	62.018
ger	50	1500	with	1-CRF	75.188
ger	50	1500	with	Seq2seq	75.296
ger	50	1500	with	2-CRF	75.49799999999999
ger	50	1500	with	4-CRF	75.568
ger	50	1500	with	3-CRF	75.88
ger	1	1500	without	Morfessor	28.162
ger	1	1500	without	0-CRF	55.65
ger	1	1500	without	Seq2seq	66.154
ger	1	1500	without	1-CRF	68.95400000000001
ger	1	1500	without	2-CRF	69.1
ger	1	1500	without	3-CRF	69.198
ger	1	1500	without	4-CRF	69.274
ger	2	1500	without	Morfessor	27.908
ger	2	1500	without	0-CRF	57.298
ger	2	1500	without	Seq2seq	66.28399999999999
ger	2	1500	without	1-CRF	69.292
ger	2	1500	without	2-CRF	69.616
ger	2	1500	without	4-CRF	69.698
ger	2	1500	without	3-CRF	69.778
ger	3	1500	without	Morfessor	26.942
ger	3	1500	without	0-CRF	57.512
ger	3	1500	without	Seq2seq	66.728
ger	3	1500	without	1-CRF	69.41
ger	3	1500	without	2-CRF	69.738
ger	3	1500	without	3-CRF	69.924
ger	3	1500	without	4-CRF	70.39999999999999
ger	4	1500	without	Morfessor	28.128
ger	4	1500	without	0-CRF	56.214
ger	4	1500	without	Seq2seq	66.066
ger	4	1500	without	4-CRF	69.136
ger	4	1500	without	2-CRF	69.53399999999999
ger	4	1500	without	3-CRF	69.612
ger	4	1500	without	1-CRF	69.662
ger	5	1500	without	Morfessor	27.53
ger	5	1500	without	0-CRF	56.372
ger	5	1500	without	Seq2seq	66.33800000000001
ger	5	1500	without	1-CRF	68.30199999999999
ger	5	1500	without	2-CRF	68.824
ger	5	1500	without	4-CRF	69.006
ger	5	1500	without	3-CRF	69.106
ger	6	1500	without	Morfessor	27.506
ger	6	1500	without	0-CRF	54.606
ger	6	1500	without	Seq2seq	65.666
ger	6	1500	without	1-CRF	68.222
ger	6	1500	without	2-CRF	68.776
ger	6	1500	without	3-CRF	68.96600000000001
ger	6	1500	without	4-CRF	69.154
ger	7	1500	without	Morfessor	28.073999999999998
ger	7	1500	without	0-CRF	57.184
ger	7	1500	without	Seq2seq	68.556
ger	7	1500	without	1-CRF	69.43599999999999
ger	7	1500	without	2-CRF	69.91799999999999
ger	7	1500	without	4-CRF	70.094
ger	7	1500	without	3-CRF	70.182
ger	8	1500	without	Morfessor	28.324
ger	8	1500	without	0-CRF	57.764
ger	8	1500	without	Seq2seq	66.52799999999999
ger	8	1500	without	1-CRF	69.992
ger	8	1500	without	4-CRF	70.04599999999999
ger	8	1500	without	3-CRF	70.586
ger	8	1500	without	2-CRF	70.704
ger	9	1500	without	Morfessor	26.698
ger	9	1500	without	0-CRF	56.246
ger	9	1500	without	Seq2seq	65.494
ger	9	1500	without	1-CRF	69.186
ger	9	1500	without	2-CRF	69.41
ger	9	1500	without	3-CRF	69.522
ger	9	1500	without	4-CRF	69.60000000000001
ger	10	1500	without	Morfessor	27.558
ger	10	1500	without	0-CRF	56.964
ger	10	1500	without	Seq2seq	66.758
ger	10	1500	without	3-CRF	69.684
ger	10	1500	without	2-CRF	69.744
ger	10	1500	without	4-CRF	69.812
ger	10	1500	without	1-CRF	69.87
ger	11	1500	without	Morfessor	26.696
ger	11	1500	without	0-CRF	56.678000000000004
ger	11	1500	without	Seq2seq	66.972
ger	11	1500	without	1-CRF	68.656
ger	11	1500	without	4-CRF	69.584
ger	11	1500	without	2-CRF	69.614
ger	11	1500	without	3-CRF	69.836
ger	12	1500	without	Morfessor	28.362
ger	12	1500	without	0-CRF	57.218
ger	12	1500	without	Seq2seq	66.464
ger	12	1500	without	2-CRF	69.54599999999999
ger	12	1500	without	1-CRF	69.65
ger	12	1500	without	4-CRF	69.942
ger	12	1500	without	3-CRF	70.078
ger	13	1500	without	Morfessor	27.272
ger	13	1500	without	0-CRF	57.336
ger	13	1500	without	Seq2seq	66.706
ger	13	1500	without	1-CRF	69.11
ger	13	1500	without	2-CRF	69.642
ger	13	1500	without	4-CRF	69.65
ger	13	1500	without	3-CRF	69.73400000000001
ger	14	1500	without	Morfessor	26.733999999999998
ger	14	1500	without	0-CRF	56.556
ger	14	1500	without	Seq2seq	66.532
ger	14	1500	without	1-CRF	69.226
ger	14	1500	without	2-CRF	69.766
ger	14	1500	without	4-CRF	69.922
ger	14	1500	without	3-CRF	70.02
ger	15	1500	without	Morfessor	28.838
ger	15	1500	without	0-CRF	58.01
ger	15	1500	without	Seq2seq	66.92
ger	15	1500	without	1-CRF	70.668
ger	15	1500	without	2-CRF	70.762
ger	15	1500	without	3-CRF	70.89999999999999
ger	15	1500	without	4-CRF	71.008
ger	16	1500	without	Morfessor	27.346
ger	16	1500	without	0-CRF	57.462
ger	16	1500	without	Seq2seq	67.736
ger	16	1500	without	1-CRF	70.226
ger	16	1500	without	2-CRF	70.28
ger	16	1500	without	3-CRF	70.334
ger	16	1500	without	4-CRF	70.338
ger	17	1500	without	Morfessor	27.936
ger	17	1500	without	0-CRF	56.37
ger	17	1500	without	Seq2seq	66.074
ger	17	1500	without	3-CRF	68.55199999999999
ger	17	1500	without	2-CRF	68.666
ger	17	1500	without	1-CRF	68.688
ger	17	1500	without	4-CRF	69.11800000000001
ger	18	1500	without	Morfessor	29.21
ger	18	1500	without	0-CRF	58.274
ger	18	1500	without	Seq2seq	68.084
ger	18	1500	without	3-CRF	70.478
ger	18	1500	without	2-CRF	70.552
ger	18	1500	without	1-CRF	70.556
ger	18	1500	without	4-CRF	70.834
ger	19	1500	without	Morfessor	27.714
ger	19	1500	without	0-CRF	56.518
ger	19	1500	without	Seq2seq	66.66799999999999
ger	19	1500	without	1-CRF	69.156
ger	19	1500	without	3-CRF	69.314
ger	19	1500	without	2-CRF	69.564
ger	19	1500	without	4-CRF	69.71600000000001
ger	20	1500	without	Morfessor	28.4
ger	20	1500	without	0-CRF	56.718
ger	20	1500	without	Seq2seq	66.81400000000001
ger	20	1500	without	1-CRF	68.742
ger	20	1500	without	2-CRF	69.378
ger	20	1500	without	4-CRF	69.66
ger	20	1500	without	3-CRF	69.764
ger	21	1500	without	Morfessor	28.696
ger	21	1500	without	0-CRF	55.858000000000004
ger	21	1500	without	Seq2seq	66.316
ger	21	1500	without	3-CRF	69.178
ger	21	1500	without	1-CRF	69.27799999999999
ger	21	1500	without	2-CRF	69.28
ger	21	1500	without	4-CRF	69.594
ger	22	1500	without	Morfessor	27.954
ger	22	1500	without	0-CRF	56.738
ger	22	1500	without	Seq2seq	66.676
ger	22	1500	without	1-CRF	68.772
ger	22	1500	without	4-CRF	69.182
ger	22	1500	without	2-CRF	69.26599999999999
ger	22	1500	without	3-CRF	69.37
ger	23	1500	without	Morfessor	28.830000000000002
ger	23	1500	without	0-CRF	56.102
ger	23	1500	without	Seq2seq	66.672
ger	23	1500	without	1-CRF	69.122
ger	23	1500	without	2-CRF	69.452
ger	23	1500	without	3-CRF	69.71000000000001
ger	23	1500	without	4-CRF	69.8
ger	24	1500	without	Morfessor	29.264
ger	24	1500	without	0-CRF	57.478
ger	24	1500	without	Seq2seq	66.75
ger	24	1500	without	1-CRF	69.22999999999999
ger	24	1500	without	3-CRF	69.712
ger	24	1500	without	2-CRF	69.796
ger	24	1500	without	4-CRF	69.884
ger	25	1500	without	Morfessor	27.71
ger	25	1500	without	0-CRF	57.194
ger	25	1500	without	Seq2seq	66.804
ger	25	1500	without	4-CRF	69.96000000000001
ger	25	1500	without	2-CRF	69.976
ger	25	1500	without	3-CRF	70.02799999999999
ger	25	1500	without	1-CRF	70.092
ger	26	1500	without	Morfessor	27.964000000000002
ger	26	1500	without	0-CRF	56.772
ger	26	1500	without	Seq2seq	64.78
ger	26	1500	without	1-CRF	68.116
ger	26	1500	without	3-CRF	68.634
ger	26	1500	without	2-CRF	68.97
ger	26	1500	without	4-CRF	69.052
ger	27	1500	without	Morfessor	29.294
ger	27	1500	without	0-CRF	57.278
ger	27	1500	without	Seq2seq	65.77199999999999
ger	27	1500	without	1-CRF	69.71
ger	27	1500	without	4-CRF	69.944
ger	27	1500	without	2-CRF	70.24
ger	27	1500	without	3-CRF	70.31400000000001
ger	28	1500	without	Morfessor	29.078
ger	28	1500	without	0-CRF	56.984
ger	28	1500	without	Seq2seq	66.122
ger	28	1500	without	4-CRF	69.494
ger	28	1500	without	1-CRF	69.506
ger	28	1500	without	2-CRF	69.816
ger	28	1500	without	3-CRF	69.904
ger	29	1500	without	Morfessor	28.976
ger	29	1500	without	0-CRF	55.466
ger	29	1500	without	Seq2seq	67.466
ger	29	1500	without	1-CRF	69.588
ger	29	1500	without	2-CRF	69.628
ger	29	1500	without	3-CRF	69.914
ger	29	1500	without	4-CRF	69.998
ger	30	1500	without	Morfessor	29.284
ger	30	1500	without	0-CRF	56.96
ger	30	1500	without	Seq2seq	67.752
ger	30	1500	without	3-CRF	69.578
ger	30	1500	without	2-CRF	69.628
ger	30	1500	without	4-CRF	69.692
ger	30	1500	without	1-CRF	69.854
ger	31	1500	without	Morfessor	27.922
ger	31	1500	without	0-CRF	56.26
ger	31	1500	without	Seq2seq	65.03
ger	31	1500	without	1-CRF	67.81400000000001
ger	31	1500	without	4-CRF	68.17
ger	31	1500	without	2-CRF	68.384
ger	31	1500	without	3-CRF	68.594
ger	32	1500	without	Morfessor	27.802
ger	32	1500	without	0-CRF	56.9
ger	32	1500	without	Seq2seq	65.442
ger	32	1500	without	4-CRF	68.702
ger	32	1500	without	3-CRF	69.012
ger	32	1500	without	2-CRF	69.072
ger	32	1500	without	1-CRF	69.082
ger	33	1500	without	Morfessor	26.77
ger	33	1500	without	0-CRF	56.396
ger	33	1500	without	Seq2seq	65.948
ger	33	1500	without	1-CRF	69.17
ger	33	1500	without	4-CRF	69.364
ger	33	1500	without	2-CRF	69.404
ger	33	1500	without	3-CRF	69.422
ger	34	1500	without	Morfessor	27.364
ger	34	1500	without	0-CRF	57.208
ger	34	1500	without	Seq2seq	66.998
ger	34	1500	without	1-CRF	69.07600000000001
ger	34	1500	without	2-CRF	69.262
ger	34	1500	without	4-CRF	69.524
ger	34	1500	without	3-CRF	69.55
ger	35	1500	without	Morfessor	27.0
ger	35	1500	without	0-CRF	57.648
ger	35	1500	without	Seq2seq	67.126
ger	35	1500	without	1-CRF	69.772
ger	35	1500	without	2-CRF	70.252
ger	35	1500	without	3-CRF	70.322
ger	35	1500	without	4-CRF	70.628
ger	36	1500	without	Morfessor	26.868
ger	36	1500	without	0-CRF	56.62
ger	36	1500	without	Seq2seq	65.496
ger	36	1500	without	4-CRF	68.594
ger	36	1500	without	1-CRF	68.76599999999999
ger	36	1500	without	2-CRF	68.772
ger	36	1500	without	3-CRF	68.886
ger	37	1500	without	Morfessor	27.206
ger	37	1500	without	0-CRF	56.366
ger	37	1500	without	Seq2seq	67.17
ger	37	1500	without	1-CRF	69.548
ger	37	1500	without	2-CRF	69.896
ger	37	1500	without	3-CRF	70.03
ger	37	1500	without	4-CRF	70.31
ger	38	1500	without	Morfessor	27.27
ger	38	1500	without	0-CRF	56.408
ger	38	1500	without	Seq2seq	67.646
ger	38	1500	without	4-CRF	69.744
ger	38	1500	without	1-CRF	69.758
ger	38	1500	without	2-CRF	69.828
ger	38	1500	without	3-CRF	70.1
ger	39	1500	without	Morfessor	27.695999999999998
ger	39	1500	without	0-CRF	57.846000000000004
ger	39	1500	without	Seq2seq	66.52
ger	39	1500	without	1-CRF	69.884
ger	39	1500	without	3-CRF	69.978
ger	39	1500	without	2-CRF	70.196
ger	39	1500	without	4-CRF	70.268
ger	40	1500	without	Morfessor	28.162
ger	40	1500	without	0-CRF	56.564
ger	40	1500	without	Seq2seq	65.736
ger	40	1500	without	1-CRF	68.078
ger	40	1500	without	4-CRF	69.328
ger	40	1500	without	2-CRF	69.36999999999999
ger	40	1500	without	3-CRF	69.476
ger	41	1500	without	Morfessor	27.876
ger	41	1500	without	0-CRF	57.168
ger	41	1500	without	Seq2seq	67.25
ger	41	1500	without	2-CRF	68.988
ger	41	1500	without	1-CRF	69.34
ger	41	1500	without	4-CRF	69.348
ger	41	1500	without	3-CRF	69.454
ger	42	1500	without	Morfessor	27.994
ger	42	1500	without	0-CRF	57.156
ger	42	1500	without	Seq2seq	67.194
ger	42	1500	without	1-CRF	68.8
ger	42	1500	without	3-CRF	69.7
ger	42	1500	without	2-CRF	69.736
ger	42	1500	without	4-CRF	69.94200000000001
ger	43	1500	without	Morfessor	27.75
ger	43	1500	without	0-CRF	56.196
ger	43	1500	without	Seq2seq	67.122
ger	43	1500	without	2-CRF	69.114
ger	43	1500	without	3-CRF	69.212
ger	43	1500	without	4-CRF	69.282
ger	43	1500	without	1-CRF	69.388
ger	44	1500	without	Morfessor	27.122
ger	44	1500	without	0-CRF	56.478
ger	44	1500	without	Seq2seq	66.958
ger	44	1500	without	1-CRF	68.492
ger	44	1500	without	3-CRF	69.048
ger	44	1500	without	4-CRF	69.218
ger	44	1500	without	2-CRF	69.268
ger	45	1500	without	Morfessor	28.478
ger	45	1500	without	0-CRF	57.402
ger	45	1500	without	Seq2seq	67.548
ger	45	1500	without	2-CRF	69.438
ger	45	1500	without	1-CRF	69.59
ger	45	1500	without	3-CRF	69.702
ger	45	1500	without	4-CRF	69.726
ger	46	1500	without	Morfessor	27.024
ger	46	1500	without	0-CRF	56.976
ger	46	1500	without	Seq2seq	67.576
ger	46	1500	without	1-CRF	70.43
ger	46	1500	without	4-CRF	71.18
ger	46	1500	without	2-CRF	71.34
